year,state_fips,state_name,state_abbr,population
1915,31,Nebraska,NE,1272000
1916,31,Nebraska,NE,1275000
1917,31,Nebraska,NE,1285000
1918,31,Nebraska,NE,1266000
1919,31,Nebraska,NE,1290000
1920,31,Nebraska,NE,1300000
1921,31,Nebraska,NE,1309000
1922,31,Nebraska,NE,1312000
1923,31,Nebraska,NE,1321000
1924,31,Nebraska,NE,1333000
1925,31,Nebraska,NE,1343000
1926,31,Nebraska,NE,1353000
1927,31,Nebraska,NE,1365000
1928,31,Nebraska,NE,1371000
1929,31,Nebraska,NE,1375000
1930,31,Nebraska,NE,1380000
1931,31,Nebraska,NE,1384000
1932,31,Nebraska,NE,1386000
1933,31,Nebraska,NE,1385000
1934,31,Nebraska,NE,1382000
1935,31,Nebraska,NE,1375000
1936,31,Nebraska,NE,1358000
1937,31,Nebraska,NE,1339000
1938,31,Nebraska,NE,1326000
1939,31,Nebraska,NE,1318000
1940,31,Nebraska,NE,1316000
1941,31,Nebraska,NE,1272000
1942,31,Nebraska,NE,1239000
1943,31,Nebraska,NE,1241000
1944,31,Nebraska,NE,1216000
1945,31,Nebraska,NE,1211000
1946,31,Nebraska,NE,1256000
1947,31,Nebraska,NE,1265000
1948,31,Nebraska,NE,1265000
1949,31,Nebraska,NE,1302000
1950,31,Nebraska,NE,1327000
1951,31,Nebraska,NE,1316000
1952,31,Nebraska,NE,1311000
1953,31,Nebraska,NE,1318000
1954,31,Nebraska,NE,1340000
1955,31,Nebraska,NE,1374000
1956,31,Nebraska,NE,1397000
1957,31,Nebraska,NE,1394000
1958,31,Nebraska,NE,1383000
1959,31,Nebraska,NE,1397000
1960,31,Nebraska,NE,1417000
1961,31,Nebraska,NE,1446000
1962,31,Nebraska,NE,1464000
1963,31,Nebraska,NE,1476000
1964,31,Nebraska,NE,1482000
1965,31,Nebraska,NE,1471000
1966,31,Nebraska,NE,1456000
1967,31,Nebraska,NE,1457000
1968,31,Nebraska,NE,1467000
1969,31,Nebraska,NE,1474000
1970,31,Nebraska,NE,1489064
1971,31,Nebraska,NE,1504425
1972,31,Nebraska,NE,1518356
1973,31,Nebraska,NE,1528599
1974,31,Nebraska,NE,1537905
1975,31,Nebraska,NE,1541653
1976,31,Nebraska,NE,1549128
1977,31,Nebraska,NE,1554759
1978,31,Nebraska,NE,1561134
1979,31,Nebraska,NE,1564670
1980,31,Nebraska,NE,1569825
1981,31,Nebraska,NE,1578515
1982,31,Nebraska,NE,1581780
1983,31,Nebraska,NE,1584293
1984,31,Nebraska,NE,1588639
1985,31,Nebraska,NE,1584664
1986,31,Nebraska,NE,1574333
1987,31,Nebraska,NE,1566547
1988,31,Nebraska,NE,1571477
1989,31,Nebraska,NE,1574864
1990,31,Nebraska,NE,1580664
1991,31,Nebraska,NE,1590805
1992,31,Nebraska,NE,1602406
1993,31,Nebraska,NE,1612149
1994,31,Nebraska,NE,1621551
1995,31,Nebraska,NE,1635142
1996,31,Nebraska,NE,1647657
1997,31,Nebraska,NE,1656042
1998,31,Nebraska,NE,1660772
1999,31,Nebraska,NE,1666028
2000,31,Nebraska,NE,1713820
2001,31,Nebraska,NE,1719836
2002,31,Nebraska,NE,1728292
2003,31,Nebraska,NE,1738643
2004,31,Nebraska,NE,1749370
2005,31,Nebraska,NE,1761497
2006,31,Nebraska,NE,1772693
2007,31,Nebraska,NE,1783440
2008,31,Nebraska,NE,1796378
2009,31,Nebraska,NE,1812683
2010,31,Nebraska,NE,1829591
2011,31,Nebraska,NE,1840914
2012,31,Nebraska,NE,1853691
2013,31,Nebraska,NE,1865813
2014,31,Nebraska,NE,1879955
2015,31,Nebraska,NE,1892059
2016,31,Nebraska,NE,1906483
2017,31,Nebraska,NE,1916998
2018,31,Nebraska,NE,1925512
2019,31,Nebraska,NE,1932571
2020,31,Nebraska,NE,1963387
2021,31,Nebraska,NE,1964537
2022,31,Nebraska,NE,1972246
2023,31,Nebraska,NE,1987864
2024,31,Nebraska,NE,2005465
1900,32,Nevada,NV,43000
1901,32,Nevada,NV,45000
1902,32,Nevada,NV,49000
1903,32,Nevada,NV,52000
1904,32,Nevada,NV,56000
1905,32,Nevada,NV,59000
1906,32,Nevada,NV,64000
1907,32,Nevada,NV,68000
1908,32,Nevada,NV,73000
1909,32,Nevada,NV,78000
1910,32,Nevada,NV,82000
1911,32,Nevada,NV,81000
1912,32,Nevada,NV,81000
1913,32,Nevada,NV,82000
1914,32,Nevada,NV,83000
1915,32,Nevada,NV,82000
1916,32,Nevada,NV,82000
1917,32,Nevada,NV,81000
1918,32,Nevada,NV,77000
1919,32,Nevada,NV,77000
1920,32,Nevada,NV,78000
1921,32,Nevada,NV,80000
1922,32,Nevada,NV,81000
1923,32,Nevada,NV,82000
1924,32,Nevada,NV,84000
1925,32,Nevada,NV,85000
1926,32,Nevada,NV,87000
1927,32,Nevada,NV,88000
1928,32,Nevada,NV,89000
1929,32,Nevada,NV,90000
1930,32,Nevada,NV,92000
1931,32,Nevada,NV,94000
1932,32,Nevada,NV,96000
1933,32,Nevada,NV,96000
1934,32,Nevada,NV,98000
1935,32,Nevada,NV,100000
1936,32,Nevada,NV,101000
1937,32,Nevada,NV,103000
1938,32,Nevada,NV,105000
1939,32,Nevada,NV,107000
1940,32,Nevada,NV,113000
1941,32,Nevada,NV,120000
1942,32,Nevada,NV,137000
1943,32,Nevada,NV,151000
1944,32,Nevada,NV,153000
1945,32,Nevada,NV,149000
1946,32,Nevada,NV,143000
1947,32,Nevada,NV,149000
1948,32,Nevada,NV,156000
1949,32,Nevada,NV,157000
1950,32,Nevada,NV,162000
1951,32,Nevada,NV,168000
1952,32,Nevada,NV,181000
1953,32,Nevada,NV,195000
1954,32,Nevada,NV,213000
1955,32,Nevada,NV,237000
1956,32,Nevada,NV,250000
1957,32,Nevada,NV,260000
1958,32,Nevada,NV,269000
1959,32,Nevada,NV,279000
1960,32,Nevada,NV,291000
1961,32,Nevada,NV,315000
1962,32,Nevada,NV,352000
1963,32,Nevada,NV,397000
1964,32,Nevada,NV,426000
1965,32,Nevada,NV,444000
1966,32,Nevada,NV,446000
1967,32,Nevada,NV,449000
1968,32,Nevada,NV,464000
1969,32,Nevada,NV,480000
1970,32,Nevada,NV,494996
1971,32,Nevada,NV,520027
1972,32,Nevada,NV,546805
1973,32,Nevada,NV,568946
1974,32,Nevada,NV,596747
1975,32,Nevada,NV,619877
1976,32,Nevada,NV,646870
1977,32,Nevada,NV,678154
1978,32,Nevada,NV,719391
1979,32,Nevada,NV,765194
1980,32,Nevada,NV,800493
1981,32,Nevada,NV,847655
1982,32,Nevada,NV,881537
1983,32,Nevada,NV,901977
1984,32,Nevada,NV,924922
1985,32,Nevada,NV,951030
1986,32,Nevada,NV,980613
1987,32,Nevada,NV,1023376
1988,32,Nevada,NV,1075022
1989,32,Nevada,NV,1137382
1990,32,Nevada,NV,1218629
1991,32,Nevada,NV,1285046
1992,32,Nevada,NV,1330694
1993,32,Nevada,NV,1380197
1994,32,Nevada,NV,1456388
1995,32,Nevada,NV,1525777
1996,32,Nevada,NV,1596476
1997,32,Nevada,NV,1675581
1998,32,Nevada,NV,1743772
1999,32,Nevada,NV,1809253
2000,32,Nevada,NV,2018741
2001,32,Nevada,NV,2098399
2002,32,Nevada,NV,2173791
2003,32,Nevada,NV,2248850
2004,32,Nevada,NV,2346222
2005,32,Nevada,NV,2432143
2006,32,Nevada,NV,2522658
2007,32,Nevada,NV,2601072
2008,32,Nevada,NV,2653630
2009,32,Nevada,NV,2684665
2010,32,Nevada,NV,2702483
2011,32,Nevada,NV,2713114
2012,32,Nevada,NV,2744670
2013,32,Nevada,NV,2776956
2014,32,Nevada,NV,2818935
2015,32,Nevada,NV,2868531
2016,32,Nevada,NV,2919555
2017,32,Nevada,NV,2972097
2018,32,Nevada,NV,3030725
2019,32,Nevada,NV,3090771
2020,32,Nevada,NV,3116967
2021,32,Nevada,NV,3148141
2022,32,Nevada,NV,3176116
2023,32,Nevada,NV,3214363
2024,32,Nevada,NV,3267467
1900,33,New Hampshire,NH,412000
1901,33,New Hampshire,NH,412000
1902,33,New Hampshire,NH,409000
1903,33,New Hampshire,NH,394000
1904,33,New Hampshire,NH,407000
1905,33,New Hampshire,NH,423000
1906,33,New Hampshire,NH,415000
1907,33,New Hampshire,NH,423000
1908,33,New Hampshire,NH,428000
1909,33,New Hampshire,NH,431000
1910,33,New Hampshire,NH,431000
1911,33,New Hampshire,NH,432000
1912,33,New Hampshire,NH,434000
1913,33,New Hampshire,NH,439000
1914,33,New Hampshire,NH,442000
1915,33,New Hampshire,NH,443000
1916,33,New Hampshire,NH,445000
1917,33,New Hampshire,NH,447000
1918,33,New Hampshire,NH,440000
1919,33,New Hampshire,NH,443000
1920,33,New Hampshire,NH,444000
1921,33,New Hampshire,NH,449000
1922,33,New Hampshire,NH,451000
1923,33,New Hampshire,NH,453000
1924,33,New Hampshire,NH,457000
1925,33,New Hampshire,NH,459000
1926,33,New Hampshire,NH,463000
1927,33,New Hampshire,NH,466000
1928,33,New Hampshire,NH,468000
1929,33,New Hampshire,NH,467000
1930,33,New Hampshire,NH,466000
1931,33,New Hampshire,NH,470000
1932,33,New Hampshire,NH,474000
1933,33,New Hampshire,NH,477000
1934,33,New Hampshire,NH,480000
1935,33,New Hampshire,NH,481000
1936,33,New Hampshire,NH,481000
1937,33,New Hampshire,NH,481000
1938,33,New Hampshire,NH,485000
1939,33,New Hampshire,NH,490000
1940,33,New Hampshire,NH,492000
1941,33,New Hampshire,NH,490000
1942,33,New Hampshire,NH,481000
1943,33,New Hampshire,NH,462000
1944,33,New Hampshire,NH,456000
1945,33,New Hampshire,NH,459000
1946,33,New Hampshire,NH,494000
1947,33,New Hampshire,NH,507000
1948,33,New Hampshire,NH,520000
1949,33,New Hampshire,NH,533000
1950,33,New Hampshire,NH,532000
1951,33,New Hampshire,NH,529000
1952,33,New Hampshire,NH,535000
1953,33,New Hampshire,NH,547000
1954,33,New Hampshire,NH,554000
1955,33,New Hampshire,NH,557000
1956,33,New Hampshire,NH,566000
1957,33,New Hampshire,NH,572000
1958,33,New Hampshire,NH,581000
1959,33,New Hampshire,NH,596000
1960,33,New Hampshire,NH,609000
1961,33,New Hampshire,NH,618000
1962,33,New Hampshire,NH,632000
1963,33,New Hampshire,NH,649000
1964,33,New Hampshire,NH,663000
1965,33,New Hampshire,NH,676000
1966,33,New Hampshire,NH,681000
1967,33,New Hampshire,NH,697000
1968,33,New Hampshire,NH,709000
1969,33,New Hampshire,NH,724000
1970,33,New Hampshire,NH,742566
1971,33,New Hampshire,NH,762190
1972,33,New Hampshire,NH,781710
1973,33,New Hampshire,NH,801832
1974,33,New Hampshire,NH,817071
1975,33,New Hampshire,NH,830038
1976,33,New Hampshire,NH,847025
1977,33,New Hampshire,NH,871873
1978,33,New Hampshire,NH,893981
1979,33,New Hampshire,NH,911900
1980,33,New Hampshire,NH,920610
1981,33,New Hampshire,NH,936621
1982,33,New Hampshire,NH,947719
1983,33,New Hampshire,NH,958134
1984,33,New Hampshire,NH,976864
1985,33,New Hampshire,NH,996753
1986,33,New Hampshire,NH,1025053
1987,33,New Hampshire,NH,1054289
1988,33,New Hampshire,NH,1082577
1989,33,New Hampshire,NH,1104522
1990,33,New Hampshire,NH,1111831
1991,33,New Hampshire,NH,1107055
1992,33,New Hampshire,NH,1112766
1993,33,New Hampshire,NH,1122191
1994,33,New Hampshire,NH,1133054
1995,33,New Hampshire,NH,1145604
1996,33,New Hampshire,NH,1160768
1997,33,New Hampshire,NH,1173239
1998,33,New Hampshire,NH,1185823
1999,33,New Hampshire,NH,1201134
2000,33,New Hampshire,NH,1239882
2001,33,New Hampshire,NH,1255517
2002,33,New Hampshire,NH,1269089
2003,33,New Hampshire,NH,1279840
2004,33,New Hampshire,NH,1290121
2005,33,New Hampshire,NH,1298492
2006,33,New Hampshire,NH,1308389
2007,33,New Hampshire,NH,1312540
2008,33,New Hampshire,NH,1315906
2009,33,New Hampshire,NH,1316102
2010,33,New Hampshire,NH,1316807
2011,33,New Hampshire,NH,1320444
2012,33,New Hampshire,NH,1324677
2013,33,New Hampshire,NH,1327272
2014,33,New Hampshire,NH,1334257
2015,33,New Hampshire,NH,1337480
2016,33,New Hampshire,NH,1343694
2017,33,New Hampshire,NH,1350395
2018,33,New Hampshire,NH,1355064
2019,33,New Hampshire,NH,1360783
2020,33,New Hampshire,NH,1378756
2021,33,New Hampshire,NH,1387677
2022,33,New Hampshire,NH,1396678
2023,33,New Hampshire,NH,1402199
2024,33,New Hampshire,NH,1409032
1900,34,New Jersey,NJ,1884000
1901,34,New Jersey,NJ,1889000
1902,34,New Jersey,NJ,1917000
1903,34,New Jersey,NJ,1969000
1904,34,New Jersey,NJ,2050000
1905,34,New Jersey,NJ,2151000
1906,34,New Jersey,NJ,2239000
1907,34,New Jersey,NJ,2314000
1908,34,New Jersey,NJ,2403000
1909,34,New Jersey,NJ,2487000
1910,34,New Jersey,NJ,2550000
1911,34,New Jersey,NJ,2610000
1912,34,New Jersey,NJ,2670000
1913,34,New Jersey,NJ,2729000
1914,34,New Jersey,NJ,2789000
1915,34,New Jersey,NJ,2850000
1916,34,New Jersey,NJ,2918000
1917,34,New Jersey,NJ,2976000
1918,34,New Jersey,NJ,3043000
1919,34,New Jersey,NJ,3136000
1920,34,New Jersey,NJ,3198000
1921,34,New Jersey,NJ,3297000
1922,34,New Jersey,NJ,3380000
1923,34,New Jersey,NJ,3472000
1924,34,New Jersey,NJ,3573000
1925,34,New Jersey,NJ,3664000
1926,34,New Jersey,NJ,3758000
1927,34,New Jersey,NJ,3891000
1928,34,New Jersey,NJ,3968000
1929,34,New Jersey,NJ,3989000
1930,34,New Jersey,NJ,4068000
1931,34,New Jersey,NJ,4120000
1932,34,New Jersey,NJ,4120000
1933,34,New Jersey,NJ,4107000
1934,34,New Jersey,NJ,4089000
1935,34,New Jersey,NJ,4085000
1936,34,New Jersey,NJ,4084000
1937,34,New Jersey,NJ,4088000
1938,34,New Jersey,NJ,4100000
1939,34,New Jersey,NJ,4129000
1940,34,New Jersey,NJ,4175000
1941,34,New Jersey,NJ,4254000
1942,34,New Jersey,NJ,4297000
1943,34,New Jersey,NJ,4226000
1944,34,New Jersey,NJ,4158000
1945,34,New Jersey,NJ,4108000
1946,34,New Jersey,NJ,4492000
1947,34,New Jersey,NJ,4618000
1948,34,New Jersey,NJ,4774000
1949,34,New Jersey,NJ,4889000
1950,34,New Jersey,NJ,4872000
1951,34,New Jersey,NJ,5006000
1952,34,New Jersey,NJ,5125000
1953,34,New Jersey,NJ,5229000
1954,34,New Jersey,NJ,5360000
1955,34,New Jersey,NJ,5502000
1956,34,New Jersey,NJ,5615000
1957,34,New Jersey,NJ,5737000
1958,34,New Jersey,NJ,5890000
1959,34,New Jersey,NJ,6015000
1960,34,New Jersey,NJ,6103000
1961,34,New Jersey,NJ,6265000
1962,34,New Jersey,NJ,6376000
1963,34,New Jersey,NJ,6531000
1964,34,New Jersey,NJ,6660000
1965,34,New Jersey,NJ,6767000
1966,34,New Jersey,NJ,6851000
1967,34,New Jersey,NJ,6928000
1968,34,New Jersey,NJ,7005000
1969,34,New Jersey,NJ,7095000
1970,34,New Jersey,NJ,7193210
1971,34,New Jersey,NJ,7281992
1972,34,New Jersey,NJ,7336570
1973,34,New Jersey,NJ,7335280
1974,34,New Jersey,NJ,7335230
1975,34,New Jersey,NJ,7341399
1976,34,New Jersey,NJ,7344079
1977,34,New Jersey,NJ,7342023
1978,34,New Jersey,NJ,7356425
1979,34,New Jersey,NJ,7373065
1980,34,New Jersey,NJ,7364823
1981,34,New Jersey,NJ,7407472
1982,34,New Jersey,NJ,7430968
1983,34,New Jersey,NJ,7467785
1984,34,New Jersey,NJ,7515473
1985,34,New Jersey,NJ,7565528
1986,34,New Jersey,NJ,7622159
1987,34,New Jersey,NJ,7670742
1988,34,New Jersey,NJ,7712333
1989,34,New Jersey,NJ,7726089
1990,34,New Jersey,NJ,7757158
1991,34,New Jersey,NJ,7784269
1992,34,New Jersey,NJ,7827770
1993,34,New Jersey,NJ,7874891
1994,34,New Jersey,NJ,7918796
1995,34,New Jersey,NJ,7965523
1996,34,New Jersey,NJ,8009624
1997,34,New Jersey,NJ,8054178
1998,34,New Jersey,NJ,8095542
1999,34,New Jersey,NJ,8143412
2000,34,New Jersey,NJ,8430621
2001,34,New Jersey,NJ,8492671
2002,34,New Jersey,NJ,8552643
2003,34,New Jersey,NJ,8601402
2004,34,New Jersey,NJ,8634561
2005,34,New Jersey,NJ,8651974
2006,34,New Jersey,NJ,8661679
2007,34,New Jersey,NJ,8677885
2008,34,New Jersey,NJ,8711090
2009,34,New Jersey,NJ,8755602
2010,34,New Jersey,NJ,8799451
2011,34,New Jersey,NJ,8828552
2012,34,New Jersey,NJ,8845671
2013,34,New Jersey,NJ,8857821
2014,34,New Jersey,NJ,8867277
2015,34,New Jersey,NJ,8870312
2016,34,New Jersey,NJ,8873584
2017,34,New Jersey,NJ,8888147
2018,34,New Jersey,NJ,8891730
2019,34,New Jersey,NJ,8891258
2020,34,New Jersey,NJ,9272794
2021,34,New Jersey,NJ,9270541
2022,34,New Jersey,NJ,9295227
2023,34,New Jersey,NJ,9379642
2024,34,New Jersey,NJ,9500851
1900,35,New Mexico,NM,196000
1901,35,New Mexico,NM,206000
1902,35,New Mexico,NM,218000
1903,35,New Mexico,NM,229000
1904,35,New Mexico,NM,242000
1905,35,New Mexico,NM,255000
1906,35,New Mexico,NM,269000
1907,35,New Mexico,NM,283000
1908,35,New Mexico,NM,298000
1909,35,New Mexico,NM,314000
1910,35,New Mexico,NM,329000
1911,35,New Mexico,NM,334000
1912,35,New Mexico,NM,338000
1913,35,New Mexico,NM,344000
1914,35,New Mexico,NM,348000
1915,35,New Mexico,NM,351000
1916,35,New Mexico,NM,354000
1917,35,New Mexico,NM,361000
1918,35,New Mexico,NM,382000
1919,35,New Mexico,NM,362000
1920,35,New Mexico,NM,363000
1921,35,New Mexico,NM,370000
1922,35,New Mexico,NM,375000
1923,35,New Mexico,NM,382000
1924,35,New Mexico,NM,390000
1925,35,New Mexico,NM,396000
1926,35,New Mexico,NM,403000
1927,35,New Mexico,NM,410000
1928,35,New Mexico,NM,416000
1929,35,New Mexico,NM,420000
1930,35,New Mexico,NM,427000
1931,35,New Mexico,NM,436000
1932,35,New Mexico,NM,441000
1933,35,New Mexico,NM,449000
1934,35,New Mexico,NM,461000
1935,35,New Mexico,NM,475000
1936,35,New Mexico,NM,489000
1937,35,New Mexico,NM,503000
1938,35,New Mexico,NM,513000
1939,35,New Mexico,NM,523000
1940,35,New Mexico,NM,531000
1941,35,New Mexico,NM,506000
1942,35,New Mexico,NM,502000
1943,35,New Mexico,NM,534000
1944,35,New Mexico,NM,527000
1945,35,New Mexico,NM,537000
1946,35,New Mexico,NM,561000
1947,35,New Mexico,NM,582000
1948,35,New Mexico,NM,604000
1949,35,New Mexico,NM,644000
1950,35,New Mexico,NM,689000
1951,35,New Mexico,NM,717000
1952,35,New Mexico,NM,735000
1953,35,New Mexico,NM,756000
1954,35,New Mexico,NM,763000
1955,35,New Mexico,NM,785000
1956,35,New Mexico,NM,806000
1957,35,New Mexico,NM,847000
1958,35,New Mexico,NM,886000
1959,35,New Mexico,NM,919000
1960,35,New Mexico,NM,954000
1961,35,New Mexico,NM,965000
1962,35,New Mexico,NM,979000
1963,35,New Mexico,NM,989000
1964,35,New Mexico,NM,1006000
1965,35,New Mexico,NM,1012000
1966,35,New Mexico,NM,1007000
1967,35,New Mexico,NM,1000000
1968,35,New Mexico,NM,994000
1969,35,New Mexico,NM,1011000
1970,35,New Mexico,NM,1024290
1971,35,New Mexico,NM,1053333
1972,35,New Mexico,NM,1077889
1973,35,New Mexico,NM,1104347
1974,35,New Mexico,NM,1129663
1975,35,New Mexico,NM,1162743
1976,35,New Mexico,NM,1195208
1977,35,New Mexico,NM,1225310
1978,35,New Mexico,NM,1251898
1979,35,New Mexico,NM,1280594
1980,35,New Mexico,NM,1302894
1981,35,New Mexico,NM,1332748
1982,35,New Mexico,NM,1363823
1983,35,New Mexico,NM,1394361
1984,35,New Mexico,NM,1416717
1985,35,New Mexico,NM,1438361
1986,35,New Mexico,NM,1462729
1987,35,New Mexico,NM,1478520
1988,35,New Mexico,NM,1490337
1989,35,New Mexico,NM,1503901
1990,35,New Mexico,NM,1519933
1991,35,New Mexico,NM,1547115
1992,35,New Mexico,NM,1580750
1993,35,New Mexico,NM,1614937
1994,35,New Mexico,NM,1653329
1995,35,New Mexico,NM,1682417
1996,35,New Mexico,NM,1706151
1997,35,New Mexico,NM,1722939
1998,35,New Mexico,NM,1733535
1999,35,New Mexico,NM,1739844
2000,35,New Mexico,NM,1821204
2001,35,New Mexico,NM,1831690
2002,35,New Mexico,NM,1855309
2003,35,New Mexico,NM,1877574
2004,35,New Mexico,NM,1903808
2005,35,New Mexico,NM,1932274
2006,35,New Mexico,NM,1962137
2007,35,New Mexico,NM,1990070
2008,35,New Mexico,NM,2010662
2009,35,New Mexico,NM,2036802
2010,35,New Mexico,NM,2064614
2011,35,New Mexico,NM,2080707
2012,35,New Mexico,NM,2087715
2013,35,New Mexico,NM,2092833
2014,35,New Mexico,NM,2090236
2015,35,New Mexico,NM,2090071
2016,35,New Mexico,NM,2092555
2017,35,New Mexico,NM,2092844
2018,35,New Mexico,NM,2093754
2019,35,New Mexico,NM,2099634
2020,35,New Mexico,NM,2118606
2021,35,New Mexico,NM,2117333
2022,35,New Mexico,NM,2113868
2023,35,New Mexico,NM,2121164
2024,35,New Mexico,NM,2130256
1900,36,New York,NY,7283000
1901,36,New York,NY,7449000
1902,36,New York,NY,7612000
1903,36,New York,NY,7771000
1904,36,New York,NY,7927000
1905,36,New York,NY,8084000
1906,36,New York,NY,8289000
1907,36,New York,NY,8499000
1908,36,New York,NY,8714000
1909,36,New York,NY,8935000
1910,36,New York,NY,9137000
1911,36,New York,NY,9249000
1912,36,New York,NY,9361000
1913,36,New York,NY,9473000
1914,36,New York,NY,9585000
1915,36,New York,NY,9700000
1916,36,New York,NY,9848000
1917,36,New York,NY,9993000
1918,36,New York,NY,9936000
1919,36,New York,NY,10252000
1920,36,New York,NY,10282000
1921,36,New York,NY,10416000
1922,36,New York,NY,10589000
1923,36,New York,NY,10752000
1924,36,New York,NY,10953000
1925,36,New York,NY,11186000
1926,36,New York,NY,11257000
1927,36,New York,NY,11174000
1928,36,New York,NY,11599000
1929,36,New York,NY,12171000
1930,36,New York,NY,12647000
1931,36,New York,NY,12848000
1932,36,New York,NY,13001000
1933,36,New York,NY,13126000
1934,36,New York,NY,13253000
1935,36,New York,NY,13375000
1936,36,New York,NY,13481000
1937,36,New York,NY,13511000
1938,36,New York,NY,13512000
1939,36,New York,NY,13523000
1940,36,New York,NY,13456000
1941,36,New York,NY,13267000
1942,36,New York,NY,13002000
1943,36,New York,NY,12807000
1944,36,New York,NY,12628000
1945,36,New York,NY,12495000
1946,36,New York,NY,13398000
1947,36,New York,NY,13982000
1948,36,New York,NY,14497000
1949,36,New York,NY,14892000
1950,36,New York,NY,14865000
1951,36,New York,NY,14890000
1952,36,New York,NY,15192000
1953,36,New York,NY,15527000
1954,36,New York,NY,15814000
1955,36,New York,NY,15966000
1956,36,New York,NY,16112000
1957,36,New York,NY,16374000
1958,36,New York,NY,16601000
1959,36,New York,NY,16685000
1960,36,New York,NY,16838000
1961,36,New York,NY,17061000
1962,36,New York,NY,17301000
1963,36,New York,NY,17461000
1964,36,New York,NY,17589000
1965,36,New York,NY,17734000
1966,36,New York,NY,17843000
1967,36,New York,NY,17935000
1968,36,New York,NY,18051000
1969,36,New York,NY,18105000
1970,36,New York,NY,18266034
1971,36,New York,NY,18364991
1972,36,New York,NY,18351888
1973,36,New York,NY,18194899
1974,36,New York,NY,18072890
1975,36,New York,NY,18032337
1976,36,New York,NY,17974781
1977,36,New York,NY,17851561
1978,36,New York,NY,17720503
1979,36,New York,NY,17633759
1980,36,New York,NY,17558072
1981,36,New York,NY,17567734
1982,36,New York,NY,17589738
1983,36,New York,NY,17686905
1984,36,New York,NY,17745684
1985,36,New York,NY,17791672
1986,36,New York,NY,17833419
1987,36,New York,NY,17868848
1988,36,New York,NY,17941309
1989,36,New York,NY,17983086
1990,36,New York,NY,18002855
1991,36,New York,NY,18029532
1992,36,New York,NY,18082032
1993,36,New York,NY,18140894
1994,36,New York,NY,18156652
1995,36,New York,NY,18150928
1996,36,New York,NY,18143805
1997,36,New York,NY,18143184
1998,36,New York,NY,18159175
1999,36,New York,NY,18196601
2000,36,New York,NY,19001780
2001,36,New York,NY,19082838
2002,36,New York,NY,19137800
2003,36,New York,NY,19175939
2004,36,New York,NY,19171567
2005,36,New York,NY,19132610
2006,36,New York,NY,19104631
2007,36,New York,NY,19132335
2008,36,New York,NY,19212436
2009,36,New York,NY,19307066
2010,36,New York,NY,19399956
2011,36,New York,NY,19499921
2012,36,New York,NY,19574362
2013,36,New York,NY,19626488
2014,36,New York,NY,19653431
2015,36,New York,NY,19657321
2016,36,New York,NY,19636391
2017,36,New York,NY,19593849
2018,36,New York,NY,19544098
2019,36,New York,NY,19463131
2020,36,New York,NY,20105171
2021,36,New York,NY,19848276
2022,36,New York,NY,19703747
2023,36,New York,NY,19737367
2024,36,New York,NY,19867248
1900,37,North Carolina,NC,1897000
1901,37,North Carolina,NC,1926000
1902,37,North Carolina,NC,1956000
1903,37,North Carolina,NC,1986000
1904,37,North Carolina,NC,2017000
1905,37,North Carolina,NC,2051000
1906,37,North Carolina,NC,2077000
1907,37,North Carolina,NC,2105000
1908,37,North Carolina,NC,2142000
1909,37,North Carolina,NC,2174000
1910,37,North Carolina,NC,2221000
1911,37,North Carolina,NC,2276000
1912,37,North Carolina,NC,2313000
1913,37,North Carolina,NC,2362000
1914,37,North Carolina,NC,2421000
1915,37,North Carolina,NC,2473000
1916,37,North Carolina,NC,2513000
1917,37,North Carolina,NC,2546000
1918,37,North Carolina,NC,2522000
1919,37,North Carolina,NC,2535000
1920,37,North Carolina,NC,2588000
1921,37,North Carolina,NC,2651000
1922,37,North Carolina,NC,2700000
1923,37,North Carolina,NC,2761000
1924,37,North Carolina,NC,2830000
1925,37,North Carolina,NC,2895000
1926,37,North Carolina,NC,2959000
1927,37,North Carolina,NC,3027000
1928,37,North Carolina,NC,3082000
1929,37,North Carolina,NC,3133000
1930,37,North Carolina,NC,3167000
1931,37,North Carolina,NC,3184000
1932,37,North Carolina,NC,3227000
1933,37,North Carolina,NC,3268000
1934,37,North Carolina,NC,3304000
1935,37,North Carolina,NC,3323000
1936,37,North Carolina,NC,3346000
1937,37,North Carolina,NC,3385000
1938,37,North Carolina,NC,3440000
1939,37,North Carolina,NC,3514000
1940,37,North Carolina,NC,3574000
1941,37,North Carolina,NC,3589000
1942,37,North Carolina,NC,3569000
1943,37,North Carolina,NC,3654000
1944,37,North Carolina,NC,3560000
1945,37,North Carolina,NC,3533000
1946,37,North Carolina,NC,3706000
1947,37,North Carolina,NC,3769000
1948,37,North Carolina,NC,3837000
1949,37,North Carolina,NC,3911000
1950,37,North Carolina,NC,4068000
1951,37,North Carolina,NC,4120000
1952,37,North Carolina,NC,4109000
1953,37,North Carolina,NC,4120000
1954,37,North Carolina,NC,4131000
1955,37,North Carolina,NC,4242000
1956,37,North Carolina,NC,4309000
1957,37,North Carolina,NC,4368000
1958,37,North Carolina,NC,4376000
1959,37,North Carolina,NC,4458000
1960,37,North Carolina,NC,4573000
1961,37,North Carolina,NC,4663000
1962,37,North Carolina,NC,4707000
1963,37,North Carolina,NC,4742000
1964,37,North Carolina,NC,4802000
1965,37,North Carolina,NC,4863000
1966,37,North Carolina,NC,4896000
1967,37,North Carolina,NC,4952000
